,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
62,CC,0,0,NULL,NULL,NULL,NULL,229,22900,100,1603940343587570,1603940343587920,1968549
63,CC,0,0,NULL,NULL,NULL,NULL,226,9040,40,1603940344592816,1603940344593166,1968662
64,CC,0,0,NULL,NULL,NULL,NULL,226,13560,60,1603940344592820,1603940344593170,1968663
65,CC,0,0,NULL,NULL,NULL,NULL,226,212440,940,1603940345180568,1603940345180918,1968721
66,CC,0,0,NULL,NULL,NULL,NULL,226,226000,1000,1603940345180572,1603940345180922,1968722
67,CC,0,0,NULL,NULL,NULL,NULL,226,9944,44,1603940345180578,1603940345180928,1968723
68,CC,0,0,NULL,NULL,NULL,NULL,226,216056,956,1603940345183477,1603940345183827,1968724
69,CC,0,0,NULL,NULL,NULL,NULL,226,226000,1000,1603940345183479,1603940345183829,1968725
70,CC,0,0,NULL,NULL,NULL,NULL,226,23052,102,1603940345183482,1603940345183832,1968726
71,CC,0,0,NULL,NULL,NULL,NULL,226,202948,898,1603940345185745,1603940345186095,1968727
72,CC,0,0,NULL,NULL,NULL,NULL,223,223,1,1603940345193651,1603940345194001,1968730
73,CC,0,0,NULL,NULL,NULL,NULL,223,223,1,1603940345194847,1603940345195197,1968731
74,CC,0,0,NULL,NULL,NULL,NULL,226,22600,100,1603940346210864,1603940346211214,1968830
75,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940346222535,1603940346222885,1968833
76,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940346223944,1603940346224294,1968834
77,CC,0,0,NULL,NULL,NULL,NULL,226,22600,100,1603940346605317,1603940346605667,1968868
78,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940347271758,1603940347272108,1968952
79,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940347273135,1603940347273485,1968953
80,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940347611903,1603940347612253,1968997
