,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
5899,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182221,1603856459182571,1383488
5900,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182222,1603856459182572,1383489
5901,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182224,1603856459182574,1383490
5902,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182225,1603856459182575,1383491
5903,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182227,1603856459182577,1383492
5904,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182229,1603856459182579,1383493
5905,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182234,1603856459182584,1383494
5906,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182236,1603856459182586,1383495
5907,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459182237,1603856459182587,1383496
5908,AN,0,0,NULL,NULL,NULL,NULL,86,5160,60,1603856459182239,1603856459182589,1383497
5909,AN,0,0,NULL,NULL,NULL,NULL,86,3440,40,1603856459184972,1603856459185322,1383498
5910,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184974,1603856459185324,1383499
5911,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184977,1603856459185327,1383500
5912,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184982,1603856459185332,1383501
5913,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184983,1603856459185333,1383502
5914,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184986,1603856459185336,1383503
5915,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184988,1603856459185338,1383504
5916,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184989,1603856459185339,1383505
5917,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184990,1603856459185340,1383506
5918,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184994,1603856459185344,1383507
5919,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184994,1603856459185344,1383508
5920,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184996,1603856459185346,1383509
5921,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184997,1603856459185347,1383510
5922,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184998,1603856459185348,1383511
5923,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459184999,1603856459185349,1383512
5924,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459185000,1603856459185350,1383513
5925,AN,0,0,NULL,NULL,NULL,NULL,86,8600,100,1603856459185001,1603856459185351,1383514
5926,AN,0,0,NULL,NULL,NULL,NULL,86,86,1,1603856459193001,1603856459193351,1383516
5927,AN,0,0,NULL,NULL,NULL,NULL,86,86,1,1603856459194201,1603856459194551,1383518
5928,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856460218201,1603856460218551,1383632
5929,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856460219301,1603856460219651,1383633
5930,AN,0,0,NULL,NULL,NULL,NULL,88,88,1,1603856465243057,1603856465243407,1384188
5931,AN,0,0,NULL,NULL,NULL,NULL,88,88,1,1603856465244140,1603856465244490,1384189
5932,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856468268027,1603856468268377,1384660
5933,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856468269255,1603856468269605,1384661
5934,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856469305252,1603856469305602,1384784
5935,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856469306313,1603856469306663,1384785
5936,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856471366723,1603856471367073,1385064
5937,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856471370514,1603856471370864,1385065
5938,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856473395331,1603856473395681,1385301
5939,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856473396670,1603856473397020,1385302
5940,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856474421079,1603856474421429,1385415
5941,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856474422097,1603856474422447,1385416
5942,AN,0,0,NULL,NULL,NULL,NULL,86,86,1,1603856477463244,1603856477463594,1385746
5943,AN,0,0,NULL,NULL,NULL,NULL,86,86,1,1603856477464590,1603856477464940,1385748
5944,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856478487938,1603856478488288,1385859
5945,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856478489021,1603856478489371,1385860
5946,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856481513976,1603856481514326,1386257
5947,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856481515158,1603856481515508,1386258
5948,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529356,1603856485529706,1386697
5949,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529360,1603856485529710,1386698
5950,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529363,1603856485529713,1386699
5951,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529366,1603856485529716,1386700
5952,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529367,1603856485529717,1386701
5953,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529377,1603856485529727,1386702
5954,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529378,1603856485529728,1386703
5955,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529380,1603856485529730,1386704
5956,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529381,1603856485529731,1386705
5957,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485529384,1603856485529734,1386706
5958,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856485539626,1603856485539976,1386707
5959,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856485540785,1603856485541135,1386708
5960,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485661427,1603856485661777,1386769
5961,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856485916281,1603856485916631,1386791
5962,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856486172018,1603856486172368,1386820
5963,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856486437071,1603856486437421,1386845
5964,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856487554379,1603856487554729,1386958
5965,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856487554382,1603856487554732,1386959
5966,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856487554387,1603856487554737,1386960
5967,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856487554390,1603856487554740,1386961
5968,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856487565016,1603856487565366,1386962
5969,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856487566034,1603856487566384,1386963
5970,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856487737066,1603856487737416,1386984
5971,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856487999664,1603856488000014,1387014
5972,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856488259367,1603856488259717,1387050
5973,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856488523015,1603856488523365,1387069
5974,AN,0,0,NULL,NULL,NULL,NULL,86,86,1,1603856490592332,1603856490592682,1387364
5975,AN,0,0,NULL,NULL,NULL,NULL,86,86,1,1603856490593772,1603856490594122,1387365
5976,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492610983,1603856492611333,1387607
5977,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492610986,1603856492611336,1387608
5978,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492610991,1603856492611341,1387609
5979,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492610995,1603856492611345,1387610
5980,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492610997,1603856492611347,1387611
5981,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611007,1603856492611357,1387612
5982,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611009,1603856492611359,1387613
5983,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611010,1603856492611360,1387614
5984,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611012,1603856492611362,1387615
5985,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611017,1603856492611367,1387616
5986,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611019,1603856492611369,1387617
5987,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611020,1603856492611370,1387618
5988,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611022,1603856492611372,1387619
5989,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611023,1603856492611373,1387620
5990,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492611025,1603856492611375,1387621
5991,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856492619787,1603856492620137,1387622
5992,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856492621012,1603856492621362,1387623
5993,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492689094,1603856492689444,1387636
5994,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856492951312,1603856492951662,1387669
5995,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856493208039,1603856493208389,1387699
5996,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856493489360,1603856493489710,1387733
5997,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635910,1603856495636260,1387915
5998,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635915,1603856495636265,1387916
5999,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635920,1603856495636270,1387917
6000,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635923,1603856495636273,1387918
6001,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635925,1603856495636275,1387919
6002,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635952,1603856495636302,1387920
6003,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635954,1603856495636304,1387921
6004,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495635955,1603856495636305,1387922
6005,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856495647202,1603856495647552,1387923
6006,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856495648330,1603856495648680,1387925
6007,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856495833070,1603856495833420,1387949
6008,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856496098484,1603856496098834,1387968
6009,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856497663935,1603856497664285,1388146
6010,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856497663939,1603856497664289,1388147
6011,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856497663942,1603856497664292,1388148
6012,AN,0,0,NULL,NULL,NULL,NULL,88,88,1,1603856497675405,1603856497675755,1388149
6013,AN,0,0,NULL,NULL,NULL,NULL,88,88,1,1603856497676829,1603856497677179,1388150
6014,AN,0,0,NULL,NULL,NULL,NULL,88,8800,100,1603856497826019,1603856497826369,1388171
6015,AN,0,0,NULL,NULL,NULL,NULL,88,8800,100,1603856498087034,1603856498087384,1388200
6016,AN,0,0,NULL,NULL,NULL,NULL,88,8800,100,1603856498354654,1603856498355004,1388227
6017,AN,0,0,NULL,NULL,NULL,NULL,88,8800,100,1603856498610034,1603856498610384,1388254
6018,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856499693529,1603856499693879,1388391
6019,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856499693533,1603856499693883,1388392
6020,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856499693538,1603856499693888,1388393
6021,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856499693542,1603856499693892,1388394
6022,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856499701706,1603856499702056,1388395
6023,AN,0,0,NULL,NULL,NULL,NULL,87,87,1,1603856499702910,1603856499703260,1388397
6024,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856499912136,1603856499912486,1388422
6025,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856500168342,1603856500168692,1388450
6026,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856500440942,1603856500441292,1388493
6027,AN,0,0,NULL,NULL,NULL,NULL,87,8700,100,1603856500696584,1603856500696934,1388530
6028,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856504728788,1603856504729138,1389011
6029,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856504729893,1603856504730243,1389013
6030,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856505753691,1603856505754041,1389113
6031,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856505754930,1603856505755280,1389114
6032,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856506778765,1603856506779115,1389210
6033,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856506779918,1603856506780268,1389211
6034,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856510804856,1603856510805206,1389671
6035,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856510806063,1603856510806413,1389672
6036,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856511830755,1603856511831105,1389796
