,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
5305,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856195623597,1603856195623947,1354011
5306,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856195624636,1603856195624986,1354012
5307,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856196652959,1603856196653309,1354121
5308,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856196654072,1603856196654422,1354122
5309,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856198678895,1603856198679245,1354341
5310,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856198680090,1603856198680440,1354342
5311,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856199704119,1603856199704469,1354442
5312,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856199705301,1603856199705651,1354443
5313,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856200728689,1603856200729039,1354538
5314,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856200729822,1603856200730172,1354539
5315,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856201752495,1603856201752845,1354647
5316,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856201753749,1603856201754099,1354648
5317,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856202777151,1603856202777501,1354750
5318,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856202778272,1603856202778622,1354751
5319,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856205812872,1603856205813222,1355043
5320,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856205813910,1603856205814260,1355044
5321,AE,0,0,NULL,NULL,NULL,NULL,109,109,1,1603856206857003,1603856206857353,1355149
5322,AE,0,0,NULL,NULL,NULL,NULL,109,109,1,1603856206858126,1603856206858476,1355150
5323,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856207913613,1603856207913963,1355249
5324,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856207914763,1603856207915113,1355250
5325,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856208957277,1603856208957627,1355367
5326,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856208959994,1603856208960344,1355369
5327,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856210009782,1603856210010132,1355469
5328,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856210019717,1603856210020067,1355470
5329,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856211097853,1603856211098203,1355601
5330,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856211102704,1603856211103054,1355603
5331,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856212184594,1603856212184944,1355704
5332,AE,0,0,NULL,NULL,NULL,NULL,109,109,1,1603856214198126,1603856214198476,1355910
5333,AE,0,0,NULL,NULL,NULL,NULL,110,110,1,1603856214208973,1603856214209323,1355913
5334,AE,0,0,NULL,NULL,NULL,NULL,110,110,1,1603856214210106,1603856214210456,1355914
5335,AE,0,0,NULL,NULL,NULL,NULL,110,11000,100,1603856214346321,1603856214346671,1355922
5336,AE,0,0,NULL,NULL,NULL,NULL,109,109,1,1603856216247918,1603856216248268,1356126
5337,AE,0,0,NULL,NULL,NULL,NULL,109,109,1,1603856216249055,1603856216249405,1356127
5338,AE,0,0,NULL,NULL,NULL,NULL,109,109,1,1603856223272569,1603856223272919,1356830
5339,AE,0,0,NULL,NULL,NULL,NULL,109,109,1,1603856223273798,1603856223274148,1356831
5340,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856225331968,1603856225332318,1357042
5341,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856225333015,1603856225333365,1357043
5342,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856227356282,1603856227356632,1357260
5343,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856227357321,1603856227357671,1357261
5344,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856228381781,1603856228382131,1357366
5345,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856228383086,1603856228383436,1357368
5346,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856231424859,1603856231425209,1357671
5347,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856231426029,1603856231426379,1357672
5348,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856232453699,1603856232454049,1357772
5349,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856233477138,1603856233477488,1357883
5350,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856233478374,1603856233478724,1357885
5351,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856234495451,1603856234495801,1357984
5352,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856234504436,1603856234504786,1357986
5353,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856234505630,1603856234505980,1357987
5354,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856237529597,1603856237529947,1358289
5355,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856237530748,1603856237531098,1358290
5356,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856240578596,1603856240578946,1358600
5357,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856240582928,1603856240583278,1358603
5358,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856242622504,1603856242622854,1358816
5359,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856242623605,1603856242623955,1358817
5360,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856245671356,1603856245671706,1359123
5361,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856245674003,1603856245674353,1359125
5362,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856247708178,1603856247708528,1359318
