,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
62,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940140372388,1603940140372738,1946758
63,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940140373894,1603940140374244,1946759
64,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940141398895,1603940141399245,1946868
65,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940141400036,1603940141400386,1946869
66,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940142428630,1603940142428980,1946966
67,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940142429899,1603940142430249,1946967
68,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940146481124,1603940146481474,1947348
69,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940146482272,1603940146482622,1947349
70,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940149646766,1603940149647116,1947674
71,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940149660357,1603940149660707,1947681
72,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940150732665,1603940150733015,1947788
73,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940150733804,1603940150734154,1947789
74,CC,0,0,NULL,NULL,NULL,NULL,248,24800,100,1603940151745799,1603940151746149,1947898
75,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940151759441,1603940151759791,1947899
76,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940151760455,1603940151760805,1947900
77,CC,0,0,NULL,NULL,NULL,NULL,248,24800,100,1603940152124269,1603940152124619,1947930
78,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940152792160,1603940152792510,1948001
79,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940152793736,1603940152794086,1948003
80,CC,0,0,NULL,NULL,NULL,NULL,248,24800,100,1603940154809408,1603940154809758,1948206
81,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940154849258,1603940154849608,1948211
82,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940154856533,1603940154856883,1948212
83,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940156885688,1603940156886038,1948437
84,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940156886959,1603940156887309,1948438
85,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940158975317,1603940158975667,1948611
86,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940158976996,1603940158977346,1948612
87,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940160043949,1603940160044299,1948705
88,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940160048692,1603940160049042,1948708
89,CC,0,0,NULL,NULL,NULL,NULL,249,249,1,1603940162078289,1603940162078639,1948935
90,CC,0,0,NULL,NULL,NULL,NULL,249,249,1,1603940162081387,1603940162081737,1948936
91,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940165157658,1603940165158008,1949249
92,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940166173092,1603940166173442,1949353
93,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940166199215,1603940166199565,1949360
94,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940166200497,1603940166200847,1949361
95,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940169260384,1603940169260734,1949644
96,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940169261879,1603940169262229,1949645
97,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940171324786,1603940171325136,1949860
98,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940171326165,1603940171326515,1949861
99,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940173361983,1603940173362333,1950063
100,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940173363640,1603940173363990,1950064
101,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940174419319,1603940174419669,1950160
102,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940174421035,1603940174421385,1950161
103,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940175532054,1603940175532404,1950277
104,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940175533709,1603940175534059,1950279
105,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940176662104,1603940176662454,1950393
106,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940176663942,1603940176664292,1950394
107,CC,0,0,NULL,NULL,NULL,NULL,255,255,1,1603940178695268,1603940178695618,1950608
108,CC,0,0,NULL,NULL,NULL,NULL,255,255,1,1603940178696368,1603940178696718,1950609
109,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940182725028,1603940182725378,1951006
110,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940182726254,1603940182726604,1951007
111,CC,0,0,NULL,NULL,NULL,NULL,251,24598,98,1603940184741554,1603940184741904,1951227
112,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940184741557,1603940184741907,1951228
113,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940184741561,1603940184741911,1951229
114,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940184741565,1603940184741915,1951230
115,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940184741566,1603940184741916,1951231
116,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940184741582,1603940184741932,1951232
117,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940184741583,1603940184741933,1951233
118,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940184753885,1603940184754235,1951240
119,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940184755261,1603940184755611,1951241
120,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940185545153,1603940185545503,1951307
121,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940185800232,1603940185800582,1951342
122,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940185803257,1603940185803607,1951343
123,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940186843094,1603940186843444,1951448
124,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940186844302,1603940186844652,1951449
125,CC,0,0,NULL,NULL,NULL,NULL,256,256,1,1603940187871867,1603940187872217,1951559
126,CC,0,0,NULL,NULL,NULL,NULL,256,256,1,1603940187872975,1603940187873325,1951560
127,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940190892059,1603940190892409,1951859
128,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940190892061,1603940190892411,1951860
129,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940190892065,1603940190892415,1951861
130,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940190900285,1603940190900635,1951864
131,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940190901505,1603940190901855,1951866
132,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940192928718,1603940192929068,1952083
133,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940192930058,1603940192930408,1952084
134,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940193971870,1603940193972220,1952165
135,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940193973191,1603940193973541,1952166
136,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940195030668,1603940195031018,1952275
137,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940195039214,1603940195039564,1952281
138,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940196090810,1603940196091160,1952399
139,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940196092211,1603940196092561,1952400
140,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940199134538,1603940199134888,1952685
141,CC,0,0,NULL,NULL,NULL,NULL,253,253,1,1603940199137779,1603940199138129,1952687
142,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940200252843,1603940200253193,1952798
143,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940200257298,1603940200257648,1952801
144,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940202297657,1603940202298007,1953019
145,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940202299100,1603940202299450,1953020
146,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940203362830,1603940203363180,1953122
147,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940203368141,1603940203368491,1953125
148,CC,0,0,NULL,NULL,NULL,NULL,255,255,1,1603940204461897,1603940204462247,1953229
149,CC,0,0,NULL,NULL,NULL,NULL,255,255,1,1603940204463464,1603940204463814,1953230
150,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940205581757,1603940205582107,1953342
151,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940205586468,1603940205586818,1953343
152,CC,0,0,NULL,NULL,NULL,NULL,256,256,1,1603940206732554,1603940206732904,1953466
153,CC,0,0,NULL,NULL,NULL,NULL,256,256,1,1603940206735883,1603940206736233,1953468
154,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940208822702,1603940208823052,1953667
155,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940208824086,1603940208824436,1953668
156,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940209893039,1603940209893389,1953781
157,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940209896117,1603940209896467,1953783
158,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940212974723,1603940212975073,1954163
159,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940212979165,1603940212979515,1954166
160,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940215028654,1603940215029004,1954390
161,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940215029940,1603940215030290,1954391
162,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940218061955,1603940218062305,1954706
